transaction_id,customer_id,items_total,total_amount,order_date
519239,14996,401,424.44,2023-11-26
519240,14996,3,17.85,2023-06-09
519241,14415,323,464.28,2023-01-24
519242,16553,1456,990.48,2023-02-16
519243,12805,149,471.15,2023-10-10
519244,16553,336,174.24,2023-11-20
519245,14097,178,290.86,2023-03-27
519247,16101,212,387.6,2023-08-13
519248,13089,126,290.7,2023-09-18
519251,17107,482,1124.8,2023-03-31
519252,17841,108,218.44,2023-07-18
519253,14210,174,324.86,2023-11-19
519254,16422,146,309.9,2023-09-27
519255,14183,26,139.58,2023-09-11
519256,17841,15,14.11,2023-10-16
519257,17340,201,459.76,2023-04-04
519258,16701,338,388.46,2023-01-04
519260,17299,145,217.92,2023-01-04
519261,16125,127,257.57,2023-05-12
519262,16186,324,406.72,2023-11-23
519263,12530,446,509.2,2023-08-21
519264,13512,78,120.66,2023-05-22
519266,16103,132,311.52,2023-04-26
519267,16013,400,1020.0,2023-09-25
519268,13093,296,533.0,2023-01-26
519275,16029,210,429.5,2023-02-12
519276,13090,117,296.65,2023-01-08
519279,13468,96,202.7,2023-09-28
519338,15755,293,366.73,2023-09-23
519339,17849,19,144.53,2023-06-15
519341,15050,695,1287.09,2023-10-19
519342,12687,1,280.0,2023-10-05
519343,12687,1402,1858.91,2023-05-28
519344,15785,284,226.86,2023-12-03
519357,13063,116,188.4,2023-12-09
519369,15008,1200,240.0,2023-06-02
519371,14606,68,160.33,2023-06-08
519372,17157,134,332.2,2023-01-30
519380,12921,237,353.3,2023-03-05
519381,12921,152,315.6,2023-04-22
519382,16278,74,291.16,2023-01-07
519384,18109,94,161.9,2023-08-14
519385,16168,179,368.98,2023-08-29
519391,13050,170,305.22,2023-05-08
519392,16625,223,310.5,2023-05-10
519393,13728,98,182.58,2023-10-12
519394,14011,188,165.48,2023-01-03
519395,14379,287,317.01,2023-08-28
519396,15039,686,694.34,2023-02-20
519398,17838,240,466.32,2023-01-25
519399,13001,123,257.39,2023-09-05
519401,13564,887,908.39,2023-03-20
519402,15854,101,456.15,2023-11-25
519403,17700,212,338.18,2023-12-01
519404,14646,4144,5897.68,2023-02-22
519405,13798,258,419.42,2023-03-24
519406,15245,216,215.92,2023-03-17
519407,15498,484,792.48,2023-02-09
519408,15125,214,413.3,2023-06-25
519409,13945,329,515.65,2023-09-28
519410,14541,92,305.2,2023-05-10
519411,14531,260,376.34,2023-02-01
519419,12431,88,176.0,2023-06-04
519428,16656,552,750.96,2023-02-21
519434,18092,288,500.4,2023-06-07
519458,17381,388,145.48,2023-01-02
519460,14560,84,92.6,2023-10-06
519462,17511,2075,3434.61,2023-07-25
519464,13278,332,336.92,2023-02-08
519465,13313,129,271.8,2023-10-12
519468,18102,1184,2777.12,2023-06-16
519469,17430,152,210.8,2023-08-09
519470,18102,640,1789.6,2023-11-20
519471,17307,147,154.05,2023-03-15
519474,14045,600,252.0,2023-08-25
519475,16019,386,612.54,2023-03-27
519476,14749,403,310.15,2023-03-18
519477,13001,471,802.13,2023-01-19
519483,13503,247,304.47,2023-05-16
519484,16221,130,179.16,2023-03-05
519485,17753,77,209.41,2023-06-15
519486,16276,399,761.43,2023-12-03
519488,16019,385,1383.53,2023-02-14
519489,17753,3,3.75,2023-11-24
519490,17713,284,309.49,2023-06-04
519494,15402,229,213.89,2023-10-20
519497,14047,119,276.75,2023-07-08
519498,14047,26,29.98,2023-08-01
519499,14590,16,47.1,2023-02-16
519500,16255,59,104.65,2023-05-16
519501,12613,483,509.95,2023-03-22
519502,17513,102,387.0,2023-03-30
519507,15144,270,319.66,2023-06-28
519508,15072,164,187.52,2023-06-17
519509,16258,662,1056.74,2023-09-02
519512,17293,176,170.56,2023-06-29
519513,16258,24,30.0,2023-02-12
519514,14156,8286,12513.68,2023-11-27
519515,13183,300,493.56,2023-03-17
519516,13324,943,736.05,2023-06-26
519517,14944,792,883.42,2023-04-30
519518,15416,102,152.62,2023-08-01
519519,15416,5,46.85,2023-03-06
519520,15061,29,101.75,2023-10-10
519529,13320,193,306.6,2023-06-11
519533,15268,144,266.4,2023-09-01
519539,15268,34,147.9,2023-12-26
519550,14911,261,455.36,2023-11-06
519557,15421,148,330.02,2023-04-23
519558,14057,266,383.72,2023-11-12
519559,17627,676,296.36,2023-08-04
519564,15310,1476,1634.64,2023-02-10
519568,17262,90,611.7,2023-09-26
519569,16891,43,135.14,2023-12-02
519570,13593,182,452.6,2023-05-13
519571,18172,128,326.4,2023-07-27
519572,18172,12,35.4,2023-07-29
519573,18065,138,420.5,2023-10-14
519574,18065,18,27.6,2023-10-27
519575,18215,254,464.02,2023-10-23
519576,13381,764,939.44,2023-10-16
519577,14037,97,158.93,2023-05-31
519578,17792,108,251.04,2023-06-28
519580,16675,180,307.06,2023-08-06
519582,16638,34,80.7,2023-08-26
519583,16638,9,46.75,2023-10-16
519584,13719,106,159.5,2023-10-31
519585,18241,132,250.0,2023-02-01
519586,15764,681,864.91,2023-10-02
519587,13082,334,399.18,2023-01-19
519589,15885,2,5.1,2023-07-13
519590,14680,187,513.46,2023-05-31
519591,15972,47,153.91,2023-05-11
519592,12474,314,613.33,2023-03-29
519593,12474,1,18.0,2023-09-21
519594,16769,102,361.05,2023-12-21
519595,17492,163,393.25,2023-03-21
519596,13668,237,467.16,2023-04-26
519599,17075,99,244.75,2023-08-16
519600,15353,149,325.18,2023-02-04
519601,17873,207,349.65,2023-11-21
519602,18226,342,473.22,2023-04-09
519604,15144,220,486.9,2023-12-19
519605,15144,10,63.5,2023-02-17
519606,16180,1090,1666.92,2023-07-27
519607,14505,356,1036.36,2023-11-22
519609,17585,286,344.61,2023-06-20
519610,15494,1137,1415.17,2023-04-17
519611,16984,238,391.76,2023-11-16
519612,15154,111,430.41,2023-11-11
519613,15154,133,659.03,2023-04-12
519614,14911,236,434.19,2023-03-04
519615,16843,776,652.8,2023-10-14
519616,13892,288,109.44,2023-03-03
519617,14540,160,436.08,2023-07-13
519618,14852,428,559.88,2023-08-24
519620,14952,120,450.0,2023-03-05
519621,14852,114,186.3,2023-06-02
519622,12949,440,790.98,2023-05-29
519627,14198,90,158.78,2023-01-21
519640,16684,6456,6785.24,2023-04-07
519647,15247,122,308.5,2023-10-05
519656,12647,272,671.25,2023-07-23
519657,14110,138,307.46,2023-09-10
519658,16225,131,282.97,2023-10-01
519659,13427,138,176.3,2023-06-27
519660,17159,159,299.41,2023-06-11
519666,12976,348,316.6,2023-02-12
519669,12976,78,76.5,2023-02-24
519673,17666,464,697.2,2023-02-21
519674,14533,1204,422.44,2023-06-14
519676,17745,49,111.11,2023-06-26
519678,17676,128,149.76,2023-12-06
519680,15506,77,195.51,2023-05-03
519681,17961,7,20.85,2023-10-11
519682,16529,235,730.53,2023-10-01
519684,17599,11,52.05,2023-12-13
519686,18283,45,92.0,2023-09-06
519687,14112,700,984.22,2023-01-04
519688,17068,80,165.3,2023-10-13
519689,14283,174,157.8,2023-06-24
519690,14112,8,54.8,2023-07-12
519691,17841,139,217.05,2023-07-15
519692,17222,406,585.25,2023-12-29
519693,14667,300,423.16,2023-11-03
519694,13089,292,712.98,2023-02-19
519695,13089,24,43.68,2023-01-06
519696,13089,172,224.6,2023-10-22
519697,13089,48,70.8,2023-11-16
519698,14911,80,314.65,2023-01-12
519699,14911,4,15.8,2023-08-01
519700,14722,39,120.05,2023-09-28
519706,15903,312,314.4,2023-11-17
519707,16286,20,56.0,2023-04-24
519708,12870,230,282.7,2023-05-23
519709,16684,216,550.8,2023-11-04
519710,16684,240,612.0,2023-04-14
519711,12851,51,148.95,2023-04-01
519712,16919,51,156.86,2023-09-15
519713,14156,900,867.0,2023-08-23
519714,17829,1364,2047.28,2023-11-09
519715,13971,144,301.6,2023-07-25
519716,13360,275,367.16,2023-03-21
519717,13089,140,549.0,2023-02-20
519718,13479,490,387.36,2023-04-17
519720,17961,2,8.9,2023-06-19
519721,14606,70,129.54,2023-07-19
519722,12435,1067,1838.32,2023-06-17
519723,13842,115,160.77,2023-12-05
519724,17049,116,345.0,2023-04-20
519725,18191,192,321.6,2023-05-21
519726,16299,107,193.65,2023-08-29
519727,14064,201,219.49,2023-06-08
519728,16743,220,318.36,2023-10-24
519729,16032,165,273.85,2023-12-09
519730,16549,191,290.27,2023-11-28
519731,13542,52,260.22,2023-05-25
519732,17884,41,98.0,2023-07-30
519733,12519,212,385.7,2023-03-08
519734,12826,205,300.87,2023-08-14
519735,12433,508,152.4,2023-04-03
519739,17699,104,259.3,2023-04-25
519740,13965,52,210.6,2023-04-27
519741,14156,157,331.62,2023-04-23
519759,16503,93,303.15,2023-04-03
519765,17853,258,477.26,2023-05-16
519766,16890,48,40.8,2023-08-10
519783,16562,264,223.86,2023-08-21
519784,17739,184,333.2,2023-06-22
519785,18286,494,833.48,2023-06-14
519786,13117,122,119.12,2023-02-20
519787,16294,54,126.05,2023-08-18
519788,16525,96,245.0,2023-06-25
519789,13327,178,303.0,2023-03-20
519790,14739,188,310.2,2023-08-07
519791,13649,40,111.0,2023-02-21
519792,12865,689,1043.15,2023-02-16
519793,18251,4262,1851.02,2023-08-04
519794,16700,213,361.86,2023-11-23
519800,18251,3115,3101.89,2023-09-12
519804,16332,128,143.48,2023-10-24
519805,15124,192,132.6,2023-03-09
519806,18041,114,177.45,2023-04-20
519808,16422,192,192.0,2023-07-28
519810,14646,101,180.0,2023-09-29
519811,13520,400,722.82,2023-01-20
519812,14566,300,495.0,2023-01-10
519813,13089,96,244.8,2023-03-22
519814,14911,245,286.38,2023-10-02
519815,14020,99,301.53,2023-01-10
519816,15322,555,711.18,2023-11-08
519817,14243,1375,2560.4,2023-08-05
519818,16029,236,664.84,2023-09-16
519819,18106,78,60.65,2023-09-21
519820,15856,535,648.64,2023-10-12
519821,15248,225,467.47,2023-12-09
519822,18106,99,359.38,2023-10-21
519823,16396,80,137.8,2023-11-21
519824,16234,78,136.32,2023-01-09
519825,16466,108,219.0,2023-02-28
519826,17526,27,235.95,2023-02-16
519827,15702,102,112.57,2023-10-10
519828,16365,31,155.95,2023-11-07
519829,14911,405,609.83,2023-02-23
519830,14911,3,17.85,2023-08-09
519831,13911,112,243.2,2023-11-16
519832,16401,231,217.65,2023-02-16
519833,17675,48,88.8,2023-07-24
519834,17675,328,522.0,2023-03-02
519836,16401,1,8.5,2023-11-16
519864,16401,121,175.62,2023-11-17
519865,15768,14,128.6,2023-12-18
519867,17757,84,127.5,2023-11-22
519871,15855,242,340.48,2023-06-27
519875,17243,44,113.08,2023-09-01
519876,13004,212,307.7,2023-10-19
519877,14016,586,908.8,2023-11-17
519878,13767,320,548.56,2023-08-21
519879,14078,72,108.91,2023-07-28
519880,15055,71,137.45,2023-12-15
519881,16275,540,895.4,2023-05-01
519882,16725,89,264.16,2023-04-10
519883,16004,149,312.75,2023-04-24
519884,16004,60,70.2,2023-06-24
519885,17471,153,321.65,2023-01-02
519886,17639,53,88.35,2023-04-07
519887,18260,508,1032.29,2023-09-09
519888,16814,147,408.99,2023-04-22
519889,14878,44,111.68,2023-06-16
519890,15443,195,364.86,2023-02-14
519891,14869,333,436.23,2023-05-22
519892,15311,347,545.41,2023-12-19
519894,12877,153,208.51,2023-01-16
519895,15394,193,315.71,2023-07-18
519896,13317,97,315.41,2023-02-01
519897,13317,2,9.9,2023-12-26
519898,17578,129,321.71,2023-05-05
519899,12450,110,148.42,2023-08-01
519900,13693,98,214.1,2023-03-19
519901,17664,242,252.74,2023-06-26
519902,13225,470,1165.14,2023-03-09
519903,15311,20,170.0,2023-12-29
519904,16126,243,590.65,2023-02-02
519905,14855,608,1117.74,2023-05-23
519906,14855,10,19.5,2023-11-13
519907,15059,110,281.19,2023-10-09
519908,15665,473,663.38,2023-12-02
519909,16456,339,533.64,2023-02-11
519910,13157,920,1193.12,2023-01-28
519911,13157,24,46.8,2023-02-22
519912,17689,120,166.0,2023-07-16
519913,17133,1088,1650.24,2023-03-30
519914,12471,258,405.4,2023-01-30
519915,12471,22,66.4,2023-01-30
519916,14221,186,441.4,2023-02-06
519917,15555,451,394.95,2023-10-18
519918,17597,454,380.13,2023-12-04
519919,14767,117,382.81,2023-04-08
519920,17389,182,359.22,2023-12-12
519921,17389,48,45.6,2023-07-21
519922,14560,8,15.6,2023-02-14
519923,14560,252,209.4,2023-11-28
519924,15661,52,93.4,2023-09-15
519925,15186,295,472.93,2023-11-24
519926,16085,40,126.4,2023-09-09
519927,17095,480,303.76,2023-04-30
519928,16182,400,660.0,2023-04-20
519929,17589,175,392.55,2023-03-09
519930,12866,221,325.4,2023-08-12
519931,15547,138,279.5,2023-01-15
519932,17231,194,245.21,2023-02-21
519933,16409,292,512.52,2023-09-28
519934,16770,222,168.81,2023-09-07
519935,17231,25,35.25,2023-04-20
519936,17508,561,721.71,2023-05-31
519937,18097,204,495.56,2023-10-01
519938,15260,264,584.0,2023-05-24
519939,14565,400,760.1,2023-12-02
519941,16332,36,7.56,2023-04-16
519943,13993,195,494.37,2023-05-11
519944,16168,79,192.05,2023-03-15
519945,16168,2,17.0,2023-09-01
519946,14156,482,570.92,2023-06-04
519947,14156,139,148.27,2023-12-07
519948,14156,8,42.4,2023-07-03
519971,17865,96,150.0,2023-01-09
519978,17865,190,398.26,2023-04-19
519993,14249,323,682.07,2023-04-18
519994,14249,15,56.45,2023-12-18
520004,15245,120,284.4,2023-04-14
520018,18140,395,536.41,2023-11-16
520019,15683,201,330.79,2023-07-30
520020,14187,50,123.5,2023-05-26
520021,12678,1162,1720.24,2023-05-12
520023,13999,189,303.31,2023-12-20
520027,14321,668,377.12,2023-08-01
520037,14527,50,128.35,2023-02-17
520039,18223,147,379.93,2023-06-14
520040,16172,315,409.25,2023-06-24
520041,13081,1933,2484.16,2023-09-22
520042,14735,68,160.6,2023-12-30
520043,14606,88,149.91,2023-03-31
520044,16170,349,384.85,2023-07-09
520046,15005,209,257.04,2023-08-17
520047,15325,118,180.33,2023-10-06
520050,13611,208,374.85,2023-06-23
520052,12997,180,303.78,2023-08-29
520054,16208,192,334.0,2023-03-06
520055,18225,186,431.58,2023-01-23
520056,18225,36,67.08,2023-03-20
520058,13408,440,616.64,2023-03-23
520059,15003,112,171.33,2023-02-06
520062,14395,297,577.17,2023-03-13
520063,13798,1589,2815.29,2023-05-17
520064,13464,112,219.24,2023-04-10
520065,13464,58,195.58,2023-02-14
520066,15043,230,568.5,2023-02-21
520069,13078,200,449.4,2023-10-05
520071,14298,694,657.1,2023-01-26
520072,14298,204,371.16,2023-01-17
520073,13870,554,552.78,2023-03-23
520074,16713,314,578.82,2023-06-28
520075,15194,260,436.32,2023-02-27
520076,12472,544,866.8,2023-12-03
520077,17553,448,704.0,2023-12-01
520078,13452,4,139.8,2023-06-05
520079,13848,1000,320.0,2023-01-07
520080,13123,79,151.31,2023-03-18
520081,15222,314,241.3,2023-09-26
520082,17511,1011,2023.64,2023-09-06
520084,12915,215,405.15,2023-01-26
520085,13418,145,341.39,2023-05-08
520091,15628,179,300.01,2023-08-30
520092,13767,140,694.6,2023-07-19
520093,13415,60,51.0,2023-05-16
520098,16133,243,303.25,2023-02-04
520121,16314,140,401.2,2023-01-20
520132,17160,282,316.76,2023-09-23
520142,15452,153,204.15,2023-07-22
520165,13027,960,403.2,2023-05-23
520166,17774,405,552.57,2023-01-08
520168,16422,412,495.68,2023-04-27
520169,17649,321,695.55,2023-05-02
520170,14342,84,161.28,2023-10-03
520171,12931,824,1387.2,2023-11-12
520172,14399,128,304.8,2023-01-29
520173,12931,1916,2982.82,2023-05-25
520174,18109,39,93.73,2023-04-27
520175,17873,504,191.52,2023-03-03
520176,15615,470,676.58,2023-11-21
520178,15625,454,347.54,2023-04-29
520179,16550,367,690.32,2023-01-08
520181,12765,277,294.0,2023-04-14
520182,16422,241,576.43,2023-10-04
520183,16422,1020,394.92,2023-04-19
520184,16422,198,469.5,2023-04-08
520185,16153,94,183.3,2023-09-05
520186,13567,101,190.59,2023-02-07
520187,17388,580,327.92,2023-07-19
520188,13567,34,84.51,2023-12-09
520189,14911,171,310.86,2023-08-16
520190,15680,279,324.86,2023-10-19
520191,17742,90,186.0,2023-12-06
520192,14766,414,658.62,2023-02-05
520194,13361,135,633.25,2023-08-26
520195,17961,3,14.0,2023-01-29
520196,16161,108,295.25,2023-09-29
520197,13576,164,365.08,2023-06-09
520198,17706,158,302.9,2023-01-30
520200,17336,48,81.12,2023-05-02
520203,12720,3,15.0,2023-05-27
520204,16985,65,458.2,2023-06-20
520206,16985,12,25.2,2023-08-03
520207,15666,153,226.68,2023-08-11
520210,17292,34,130.4,2023-03-07
520211,18124,47,102.65,2023-05-05
520212,16033,107,268.69,2023-09-03
520213,17602,469,613.9,2023-11-23
520214,14895,2068,3963.76,2023-09-01
520215,18071,175,276.43,2023-10-25
520216,18071,10,32.7,2023-10-06
520217,13162,462,319.22,2023-09-05
520218,17720,342,378.58,2023-02-22
520220,12621,139,289.63,2023-08-04
520221,16456,300,560.05,2023-10-16
520222,17416,578,1311.9,2023-12-27
520223,17416,6,17.7,2023-02-08
520225,13799,177,289.71,2023-05-16
520226,14344,48,126.0,2023-07-29
520228,15093,610,1038.26,2023-11-22
520230,14401,92,302.56,2023-04-01
520231,15953,38,137.7,2023-06-14
520246,12721,275,751.55,2023-03-31
520291,13654,551,484.35,2023-08-24
520312,17044,372,1092.72,2023-11-28
520316,12971,40,102.0,2023-03-05
520317,14229,120,389.64,2023-09-10
520318,17604,125,123.72,2023-10-18
520319,16175,78,192.5,2023-07-20
520320,16701,392,311.96,2023-10-25
520322,13648,214,414.32,2023-11-13
520323,13648,6,17.7,2023-08-25
520324,14334,169,312.79,2023-08-07
520327,15570,49,164.23,2023-03-04
520334,16200,334,610.74,2023-10-16
520336,16019,231,1230.36,2023-12-21
520337,15950,596,908.16,2023-12-09
520339,16779,163,460.45,2023-06-06
520340,15039,213,368.93,2023-01-29
520342,13090,48,408.0,2023-09-20
520343,17949,504,362.88,2023-11-09
520344,13680,457,903.16,2023-12-28
520345,16199,30,95.7,2023-09-07
520346,14408,240,420.96,2023-05-24
520347,17146,290,420.3,2023-06-19
520349,12682,194,458.67,2023-06-23
520350,16570,106,486.31,2023-04-26
520351,12720,179,380.1,2023-05-21
520352,17243,46,176.94,2023-06-09
520353,17746,217,221.95,2023-11-14
520354,17746,108,167.4,2023-07-28
520356,17961,1,7.95,2023-07-20
520357,16654,38,135.3,2023-03-19
520359,16103,234,439.78,2023-03-18
520361,13548,122,223.28,2023-07-06
520362,17841,144,228.23,2023-06-08
520364,18077,176,201.07,2023-06-26
520367,12599,205,158.28,2023-11-19
520370,12875,1152,354.24,2023-11-23
520372,13534,110,190.5,2023-11-13
520376,14787,59,110.65,2023-02-06
520377,14755,183,394.25,2023-02-21
520378,14755,4,15.0,2023-03-10
520380,16950,389,428.09,2023-11-27
520381,14260,170,270.48,2023-03-06
520382,14260,4,15.0,2023-07-18
520383,18144,149,375.55,2023-07-24
520384,17470,182,303.7,2023-09-29
520387,13777,122,215.9,2023-05-15
520388,15812,486,510.06,2023-04-18
520390,18196,327,477.63,2023-08-11
520392,16456,354,750.9,2023-04-14
520396,17963,126,192.15,2023-03-11
520398,13713,153,340.63,2023-07-20
520401,16448,100,178.13,2023-05-20
520404,14258,482,1702.3,2023-11-13
520405,17338,374,765.02,2023-12-10
520406,16652,1414,3846.98,2023-07-14
520407,14215,238,201.5,2023-08-03
520410,16271,388,586.19,2023-12-18
520416,13024,102,308.04,2023-11-05
520419,14210,214,312.5,2023-02-21
520420,14210,12,25.2,2023-07-22
520421,18061,162,196.5,2023-12-24
520423,13648,12,19.8,2023-08-01
520424,14026,182,326.58,2023-12-29
520425,14236,113,222.95,2023-11-18
520426,14268,147,354.85,2023-09-03
520427,17005,361,288.61,2023-12-11
520428,18093,1092,1051.88,2023-03-21
520484,14930,362,868.14,2023-07-17
520485,14866,1,10.0,2023-11-26
520493,16652,36,75.6,2023-06-18
520494,12621,279,699.8,2023-04-15
520495,17068,44,118.75,2023-08-24
520496,16235,208,675.46,2023-08-01
520497,18171,108,350.75,2023-04-20
520502,14085,222,404.66,2023-11-19
520503,18102,1600,1300.0,2023-05-10
520504,18102,684,2901.0,2023-04-11
520505,17663,238,448.2,2023-08-09
520506,14911,198,426.93,2023-10-20
520507,17696,208,321.44,2023-02-07
520508,13802,430,784.52,2023-12-21
520509,12835,65,123.08,2023-10-31
520510,16369,165,225.35,2023-03-07
520511,15497,410,1573.5,2023-12-05
520512,12802,639,483.49,2023-01-03
520513,13065,75,210.47,2023-04-08
520514,16159,74,227.58,2023-10-26
520515,14075,364,359.39,2023-02-06
520516,16242,260,485.15,2023-08-01
520517,14101,620,805.88,2023-07-03
520518,17709,16,50.4,2023-10-01
520519,13277,116,146.6,2023-04-02
520520,12800,85,180.92,2023-07-25
520521,16375,37,46.45,2023-07-20
520522,14482,254,529.2,2023-09-19
520523,14482,2,4.2,2023-08-14
520524,16375,37,57.55,2023-04-29
520525,16807,267,358.49,2023-04-06
520526,13889,270,498.9,2023-11-24
520527,16288,19,129.85,2023-12-15
520528,14221,184,364.3,2023-01-22
520529,12471,1,25.0,2023-05-20
520530,17886,51,164.78,2023-02-05
520532,12836,67,239.94,2023-02-02
520534,17714,69,233.21,2023-08-04
520535,13047,194,459.08,2023-03-16
520536,12779,320,527.44,2023-01-03
520537,17576,99,314.74,2023-05-29
520538,17730,168,305.2,2023-06-16
520539,14544,876,934.23,2023-10-16
520540,16011,130,249.9,2023-08-22
520554,16523,119,434.45,2023-03-22
520555,16468,292,611.02,2023-04-27
520558,15079,128,326.4,2023-06-15
520559,13491,58,120.9,2023-01-11
520560,15079,6,17.7,2023-03-31
520561,14769,446,671.38,2023-03-07
520564,17402,94,146.65,2023-10-09
520565,13877,169,177.61,2023-04-05
520566,16094,164,284.5,2023-04-30
520567,16782,44,135.79,2023-11-26
520568,14031,187,1022.66,2023-11-12
520569,13884,91,248.45,2023-09-09
520570,16549,174,325.73,2023-10-14
520572,14001,114,385.3,2023-04-15
520575,12963,20,60.6,2023-04-29
520577,17649,3,14.85,2023-02-04
520582,17732,127,327.53,2023-08-25
520584,12839,355,494.88,2023-03-05
520585,14110,60,303.0,2023-10-28
